Firm,year,city,Age,Roa,Lev,Cash,Growth,Mshrrat,Shrholder1,Share_indep,Capital,Labor,Bigdata,Post,Gdpt,Popt,Secondt,Waget,Edut,Firm_numt,Thirdt,Indus,Policy_year
505,2016,岳阳市,3.2958369,.048428193,.150968,.010910487,-.010738,.0199,13.47,.33330002,15.30009,5.5373344,0,0,115.84623,44.31179,379.32999,71.048698,4.5603585,50.654377,222.59999,K70,0
336,2012,北京市,2.6390574,.0072438857,.52752602,-.0043650311,.248228,.00069999998,29.58,.33330002,18.601879,6.7979403,1,0,56.2957,21.397015,72.029999,33.277748,13.781872,26.511299,225.33,K70,2016
2718,2014,北京市,3.0445225,-.033268306,.213699,-.065240197,-.71689898,0,18.959999,.33330002,15.30009,4.6249728,1,0,93.826172,35.66169,120.05,55.462914,22.969788,44.185501,375.54999,K70,2016
244,2012,吉林市,2.9444389,.044865511,.73056799,.10758745,1.16958,36.846699,19.73,.5,19.900597,7.192934,0,0,50.118706,18.219826,149.28,31.024445,6.2027969,21.212172,118.31999,K70,0
2090,2010,南昌市,2.5649493,.0024900434,.70608997,.032402717,-.61902702,.000099999997,72.370003,.36360002,15.811848,4.6249728,0,0,16.906601,6.2142081,53.27,10.464188,9.7608957,7.0509896,41.25,K70,0
125,2016,天津市,3.1780539,.029275963,.82136899,-.16674793,.96263599,0,20.82,.33330002,15.30009,5.8805332,1,1,128.37968,48.229988,367.29001,76.141525,30.507874,62.86385,321.64999,K70,2016
2302,2014,天津市,3.0445225,.016373996,.68358701,-.16674793,1.111196,.0024000001,25.110001,.38459998,18.68347,6.1779442,1,0,91.699768,34.449993,262.35001,54.386806,21.79134,44.902748,229.75,K70,2016
2543,2011,宁波市,2.9444389,.0062045362,.81875199,-.16674793,.74782097,0,29.809999,.33330002,18.139877,6.3664703,0,0,35.519226,12.700375,111.2,21.35994,4.9058666,18.865528,80.300003,K70,0
2224,2021,淄博市,3.3322046,.0064120358,.88380301,.11150658,1.635698,.0462,52,.5,20.975872,8.4368505,0,0,206.0553,72.537216,739.44,125.17287,29.346245,97.624168,416.40002,K70,0
2485,2013,上海市,3.0445225,.011069292,.642555,.0099895401,7.1731029,.0057999999,38.959999,.33330002,16.421686,6.6106958,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
2647,2016,济南市,3.1780539,.013357105,.79533303,-.14499755,3.313735,2.6903999,29.450001,.33330002,19.3291,6.5424719,0,0,122.37238,44.821545,293.09,73.790421,74.45681,53.279434,368.34,K70,0
1184,2020,重庆市,3.0910425,.10707767,.30774599,.14062312,.30812299,40.903099,28.92,.33330002,18.675726,10.11168,1,1,200.0701,89.083397,605,115.20888,18.842567,97.592728,399.84998,K70,2016
2087,2016,广州市,3.1780539,.036481109,.74764401,.072765335,1.113171,.2492,38.049999,.33330002,21.892612,10.509959,1,1,129.44989,46.79578,260.68002,76.340935,73.281784,61.944588,427.06998,K70,2016
2115,2011,天津市,2.9444389,.026692299,.460132,.23613253,.185771,0,24.07,.33330002,17.684601,4.6249728,1,0,36.679909,13.779997,104.94,21.754723,8.7165356,17.9611,91.900002,K70,2016
115,2012,厦门市,2.9957323,.018086582,.201354,-.028599152,-.71689898,0,28.52,.42860001,15.30009,4.6249728,0,0,50.522514,15.555447,149.19,31.81105,21.386715,23.106314,147.45001,K70,0
104,2012,沈阳市,3.1780539,.01878784,.58566302,.059509415,3.593816,.0011,22.08,.40000001,17.300257,4.6249728,1,0,53.193108,19.729826,151.25999,31.9291,14.532366,25.699093,134.81999,K70,2016
2090,2017,南昌市,2.9957323,.069477819,.56409001,-.012464193,1.370542,0,72.370003,.375,17.589155,6.363028,0,0,135.25281,49.713665,426.16,83.713501,78.087166,56.407917,330,K70,0
2536,2012,上海市,2.9444389,.024987653,.74658698,.063571393,.71902001,.030200001,36.169998,.36360002,18.886768,6.3117347,1,0,56.883076,21.746578,126.14999,33.548065,10.953488,29.166615,171.84,K70,2016
2124,2013,上海市,2.8332133,.027227253,.70456898,-.16674793,3.988239,3.1551001,54.509998,.44439998,19.963577,6.8079348,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
2526,2010,北京市,3.1780539,.11391927,.46479601,.24141416,.203861,0,69.989998,.42860001,17.449795,4.6249728,1,0,18.765234,7.132338,24.01,11.092583,4.5939574,8.8371,75.110001,K70,2016
214,2020,福州市,3.3672957,.01558704,.83179998,.060611386,2.1632559,2.3087001,18.58,.33330002,22.174561,9.9673538,0,0,189.82722,71.108757,493.68002,115.03252,47.971508,87.609535,506.66,K70,0
3,2019,深圳市,3.4011974,.05354384,.54461199,-.012337437,.75050902,0,21.93,.42860001,16.391504,5.9532433,1,1,183.77931,55.329941,472.09998,108.28838,25.906801,90.178467,527.20001,K70,2016
399,2015,兰州市,2.8332133,.017606564,.78055799,.10641675,1.472814,0,66.129997,.33330002,20.92207,8.5175934,0,0,97.282562,34.677048,288.54001,62.598305,51.43988,36.865112,293.04001,K70,0
2314,2016,廊坊市,3.1354942,.024682051,.84781402,.031064309,2.5955019,.029899999,61.669998,.375,21.705393,9.8767843,1,1,114.9331,42.218163,374.98999,73.673332,16.474108,49.763435,243.39,K70,2016
2187,2014,绍兴市,3.0445225,.057085503,.63899797,.10144974,4.7133551,0,43.32,.33330002,16.461882,6.075346,0,0,85.729996,30.414516,280.25,52.333263,6.1366796,43.10326,193,K70,0
2251,2011,乌鲁木齐市,2.4849067,.051058829,.56514001,.028716195,.090769999,0,42.5,.36360002,20.982391,8.4992332,0,0,32.819317,10.978702,89.720001,21.225449,11.102991,12.288371,107.3,K70,0
96,2011,广州市,2.9957323,.081304356,.40670499,.065254174,-.71689898,0,22.65,.33330002,17.328701,4.6249728,1,0,36.985683,13.370223,74.480003,21.811695,20.937653,17.698454,122.02,K70,2016
2196,2015,珠海市,2.7725887,.066442899,.80779999,.0088358065,5.211453,0,51.93,.33330002,19.132874,7.1747241,1,0,97.845322,27.84901,328.62,62.676235,61.976326,43.23381,255.29999,K70,2016
3123,2019,杭州市,3.2188759,.074690245,.54446697,.11965158,.08038,23.653601,34.360001,.42860001,17.441374,9.0464087,0,0,179.01346,65.311691,478.10001,107.9491,63.096558,92.466728,486.89999,K70,0
2510,2013,上海市,3.0445225,.025248919,.60945499,-.035057247,-.71689898,.0043000001,14.32,.33330002,16.431,5.9939613,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
123,2016,汕头市,3.1780539,.030362999,.40337399,-.086981073,7.1731029,.1071,52.380001,.42860001,18.611742,5.9584246,1,1,114.15507,43.741714,392.69998,71.614639,1.2434413,54.988811,269.92001,K70,2016
2526,2016,北京市,3.4011974,.046685021,.32795599,-.044401936,6.283246,0,45.490002,.42860001,18.659246,5.556828,1,1,131.35664,49.926365,168.07001,77.648079,32.157703,61.859699,525.77002,K70,2016
185,2017,北京市,3.1780539,.016819647,.840289,.018223546,1.517859,0,59.790001,.33330002,22.133244,8.7922459,1,1,150.12187,57.058704,192.08,88.740662,36.751659,70.6968,600.88,K70,2016
359,2011,长沙市,2.5649493,.0073823794,.76993299,-.13587908,.673733,1.9164,28.459999,.33330002,20.411819,7.3771338,0,0,35.265152,12.960089,107.2,21.108377,15.581054,15.738039,83.919998,K70,0
2556,2010,上海市,3.0445225,.0046584429,.27601999,-.16674793,7.1731029,0,36.5,.40000001,16.088068,4.6249728,1,0,18.961025,7.2488594,42.049999,11.182689,3.6511629,9.7222052,57.279999,K70,2016
51,2021,深圳市,3.1780539,.014897726,.74839401,.04007389,1.010491,.077100001,47.009998,.57139999,23.804392,10.107489,1,1,220.53519,66.395935,566.52002,129.94604,31.088161,108.21416,632.64001,K70,2016
211,2010,昆明市,3.0445225,.020797579,.474821,-.02464406,4.2306108,0,15.58,.55559999,19.463421,6.6783423,0,0,16.869686,6.3623381,45.32,10.374183,4.6220655,6.8469429,49.009998,K70,0
2101,2011,南京市,2.9444389,.025826478,.66241598,-.019753454,.61720699,.016899999,34.459999,.5,18.660034,6.5875502,0,0,35.506657,12.894929,90.739998,21.590221,25.09108,16.546164,103.7,K70,0
96,2012,广州市,3.0445225,-.037901033,.21200199,-.16674793,.80889702,0,22.65,.33330002,17.257345,4.6249728,1,0,55.478523,20.055334,111.72,32.717545,31.406479,26.54768,183.03,K70,2016
24,2020,深圳市,3.2958369,.0056171422,.771622,.049102221,2.6746061,.00030000001,49.279999,.36360002,22.121431,9.2382469,1,1,202.15724,60.862938,519.31,119.11721,28.497482,99.19632,579.92004,K70,2016
9,2018,深圳市,3.2580965,.080595724,.50436598,-.061609149,1.675953,0,34.02,.33330002,16.552835,4.9972124,1,1,165.40138,49.796947,424.88998,97.459534,23.31612,81.160622,474.48001,K70,2016
2544,2015,广州市,3.1354942,.035263292,.66416299,.03683557,2.1312709,.1049,29.940001,.36360002,19.282944,7.009409,1,0,110.95705,40.110668,223.44,65.435089,62.812958,53.09536,366.06,K70,2016
2586,2017,北京市,3.2188759,.014444662,.43441099,-.06879703,.25417599,.001,20.030001,.33330002,15.334591,5.7557421,1,1,150.12187,57.058704,192.08,88.740662,36.751659,70.6968,600.88,K70,2016
2103,2019,福州市,3.4339871,.021114046,.64459503,.0041882792,.62990302,.69230002,33.950001,.33330002,21.107967,7.3251491,0,0,172.57021,64.644325,448.80002,104.57501,43.610462,79.645035,460.60001,K70,0
41,2015,深圳市,3.0910425,.0047956984,.37470099,.018506726,4.177578,.1195,21.49,.57139999,17.864128,6.1882639,1,0,110.26759,33.197968,283.26001,64.973022,15.544081,54.107082,316.32001,K70,2016
100,2014,济南市,3.2580965,-.088362902,.51501101,-.056507837,-.155641,0,29.92,.375,19.583998,7.3632798,0,0,87.408836,32.015388,209.34999,52.707443,53.183437,38.05674,263.10001,K70,0
2573,2011,南京市,2.7080503,.037782244,.712367,.035153419,7.1731029,0,60.490002,.375,16.567602,4.6249728,0,0,35.506657,12.894929,90.739998,21.590221,25.09108,16.546164,103.7,K70,0
2617,2011,上海市,2.8903718,.028818328,.54192001,.10238354,7.1731029,.022299999,29.030001,.33330002,17.275173,4.6249728,1,0,37.92205,14.497719,84.099998,22.365377,7.3023257,19.44441,114.56,K70,2016
325,2012,广州市,2.6390574,.11028384,.57208598,.060296115,.095250003,.00050000002,69.620003,.42860001,20.360518,7.7257714,1,0,55.478523,20.055334,111.72,32.717545,31.406479,26.54768,183.03,K70,2016
2637,2017,北京市,3.1780539,.0023233332,.54718298,-.16047695,-.089230999,.00030000001,45.259998,.33330002,16.58737,5.0625949,1,1,150.12187,57.058704,192.08,88.740662,36.751659,70.6968,600.88,K70,2016
2600,2010,黄石市,2.9957323,.033671256,.82208598,-.022048859,7.1731029,0,73.559998,.40000001,15.502477,5.4764633,0,0,15.747206,5.5583711,57.220001,10.071668,1.5710001,6.5957804,35.009998,K70,0
211,2013,昆明市,3.1780539,.0033812721,.63040501,-.032203078,6.0296092,0,15.58,.55559999,19.808235,7.4301143,0,0,67.478745,25.449352,181.28,41.496731,18.488262,27.387772,196.03999,K70,0
2431,2015,南京市,2.7725887,.013104289,.69435698,.11437128,.038134001,.00039999999,34.369999,.42860001,17.26449,5.3798971,0,0,106.51997,38.684788,272.22,64.77066,75.273239,49.638489,311.09998,K70,0
2573,2015,南京市,2.9444389,-.010073572,.73019803,.053209942,4.0324912,.1824,62.389999,.42860001,16.516901,4.934474,0,0,106.51997,38.684788,272.22,64.77066,75.273239,49.638489,311.09998,K70,0
2063,2012,北京市,2.7080503,.04089918,.49886301,.10455074,.042578999,0,75.010002,.33330002,21.056725,7.7463007,1,0,56.2957,21.397015,72.029999,33.277748,13.781872,26.511299,225.33,K70,2016
2238,2020,昆明市,3.2958369,-.038507055,.88380301,.0069446173,-.21165501,.0011,39.869999,.42860001,21.646248,8.2935495,0,0,185.56654,69.985718,498.51999,114.11601,50.84272,75.316376,539.10999,K70,0
583,2017,合肥市,2.8903718,.01438194,.83850998,-.0036442806,4.8261671,.34459999,57.900002,.44439998,18.019314,5.3375382,0,0,136.89555,49.607319,431.35999,84.629974,60.220383,61.674465,329.35999,K70,0
35,2010,深圳市,2.7725887,.037208661,.70257002,-.027378276,1.198428,.0123,22.35,.33330002,19.805708,9.3073759,1,0,18.377932,5.5329943,47.209999,10.828837,2.5906801,9.0178471,52.720001,K70,2016
147,2013,海口市,3.0445225,.0084064258,.15404201,-.16674793,7.1731029,0,22.35,.40000001,15.524433,4.6249728,0,0,62.396576,20.283157,96.040001,41.758987,25.894161,20.902987,278.32001,K70,0
2573,2017,南京市,3.0445225,-.019003928,.59195101,.025345143,1.127586,.1122,52.119999,.42860001,16.988573,4.8751974,0,0,142.02663,51.579716,362.95999,86.360886,100.36432,66.184654,414.79999,K70,0
59,2013,汕头市,2.9957323,.03383521,.70674402,-.16674793,7.1731029,0,48.48,.42860001,17.773849,5.1761498,1,0,65.231468,24.995266,224.39999,40.922653,.71053791,31.422178,154.24001,K70,2016
258,2016,重庆市,3.1354942,.0010828921,.825185,-.084476434,-.71689898,0,53.32,.33330002,17.826435,6.0844994,1,1,127.31734,56.689434,385,73.314743,11.990725,62.104465,254.44998,K70,2016
2510,2012,上海市,2.9957323,.025454573,.57651103,.042640038,-.64946997,.0043000001,13.48,.33330002,16.308039,6.0306854,1,0,56.883076,21.746578,126.14999,33.548065,10.953488,29.166615,171.84,K70,2016
2413,2015,上海市,2.7725887,.0033321315,.32552001,.11758018,2.1226521,.0156,8.7700005,.375,15.527018,4.7184987,1,0,113.76615,43.493156,252.29999,67.09613,21.906977,58.333229,343.67999,K70,2016
35,2016,深圳市,3.0910425,.0063181245,.78245997,.10755041,.60131401,.0361,22.35,.33330002,20.272333,9.9635944,1,1,128.64552,38.730961,330.47,75.801865,18.134762,63.124931,369.04001,K70,2016
2511,2018,上海市,3.2580965,.047863107,.55418497,-.023356939,2.8577199,.00069999998,49.369999,.5,20.648722,5.9295893,1,1,170.64923,65.239731,378.44998,100.6442,32.860466,87.499847,515.52002,K70,2016
2592,2020,苏州市,3.2580965,.0068681166,.71664798,.077038482,5.1136851,.0162,43.790001,.375,22.017117,7.4576092,0,0,201.74481,70.998535,626.22998,117.99647,30.661686,104.64581,455.18002,K70,0
2485,2015,上海市,3.1354942,.012299016,.88036501,-.040369395,.42145199,0,28.889999,.33330002,23.195974,10.151168,1,0,113.76615,43.493156,252.29999,67.09613,21.906977,58.333229,343.67999,K70,2016
147,2016,海口市,3.1780539,.0023255649,.82903701,-.16674793,.18638,0,22.35,.42860001,15.646308,4.6249728,0,0,109.19401,35.495525,168.07001,73.078232,45.314781,36.580227,487.06,K70,0
2543,2013,宁波市,3.0445225,.0013707335,.88380301,-.16674793,2.4264719,0,29.809999,.375,17.830769,6.1290503,0,0,71.038452,25.400749,222.39999,42.719879,9.8117332,37.731056,160.60001,K70,0
2498,2014,上海市,3.0910425,.044765137,.61334002,-.16674793,4.3446841,.028899999,12.13,.33330002,16.013176,5.9989367,1,0,94.80513,36.244297,210.25,55.913445,18.255814,48.611027,286.39999,K70,2016
2485,2010,上海市,2.8903718,.051518559,.55698401,-.16674793,1.9581079,.0046999999,38.959999,.33330002,19.893242,6.72263,1,0,18.961025,7.2488594,42.049999,11.182689,3.6511629,9.7222052,57.279999,K70,2016
35,2018,深圳市,3.1780539,.062254753,.63089901,.096788742,1.179778,.0208,22.35,.33330002,20.214085,9.8977709,1,1,165.40138,49.796947,424.88998,97.459534,23.31612,81.160622,474.48001,K70,2016
2175,2021,北京市,3.1354942,.04294594,.39105999,.053531431,4.804328,.0046000001,47.700001,.33330002,17.917686,5.7300997,1,1,225.1828,85.588058,288.12,133.11099,55.127487,106.0452,901.32001,K70,2016
106,2012,重庆市,2.9957323,.0043700887,.55144298,-.077596821,.229277,0,63.830002,.57139999,20.928492,7.2034054,1,0,54.564571,24.295471,165,31.420605,5.1388822,26.616199,109.05,K70,2016
2586,2015,北京市,3.1354942,.027032012,.483347,-.11818415,-.71689898,0,20.01,.33330002,17.723612,4.94876,1,0,112.5914,42.794029,144.06,66.555496,27.563744,53.022598,450.66,K70,2016
2431,2017,南京市,2.8903718,.0037002598,.74916101,-.089116909,1.014935,.00039999999,34.369999,.42860001,17.216377,7.3284373,0,0,142.02663,51.579716,362.95999,86.360886,100.36432,66.184654,414.79999,K70,0
2718,2019,北京市,3.2580965,.08904092,.11869,-.084548108,7.1731029,.0041,19.469999,.5,15.523393,4.6249728,1,1,187.65234,71.32338,240.10001,110.92583,45.939575,88.371002,751.09998,K70,2016
666,2010,武汉市,2.4849067,.052177545,.59750098,-.14081399,7.1731029,51.731701,50.459999,.33330002,15.640328,5.7235851,0,0,17.834761,6.7287483,45.509998,10.579035,10.534259,7.9956436,51.439999,K70,0
2843,2013,北京市,2.7725887,.021713784,.66824698,.035326719,-.069583997,0,34.481998,.33330002,21.445135,8.5145903,1,0,75.060936,28.529352,96.040001,44.370331,18.37583,35.3484,300.44,K70,2016
583,2018,合肥市,2.9444389,.022956204,.84415901,.096075207,.277174,.32069999,57.900002,.44439998,17.976902,5.3981628,0,0,154.00749,55.808235,485.27997,95.208725,67.747932,69.383774,370.52997,K70,0
2304,2014,珠海市,3.0910425,.0093244975,.80742002,.03013627,-.052395001,.0425,21.91,.36360002,20.1385,7.9226236,1,0,81.537773,23.20751,273.85001,52.230194,51.646938,36.028175,212.75,K70,2016
212,2019,上海市,3.4339871,.015547192,.59456402,-.068684883,-.27444601,0,40.529999,.42860001,15.30009,5.1119876,1,1,189.61026,72.488594,420.5,111.82689,36.511627,97.222054,572.79999,K70,2016
29,2013,深圳市,2.9444389,.02738115,.395484,-.063336298,.048195999,.00089999998,31.32,.36360002,18.470703,6.253829,1,0,73.511726,22.131977,188.84,43.31535,10.36272,36.071388,210.88,K70,2016
428,2013,珠海市,2.5649493,.20006838,.444125,.052647647,1.037112,0,67.089996,.33330002,18.521641,6.5323343,1,0,65.230217,18.566008,219.08,41.784157,41.317551,28.82254,170.2,K70,2016
2351,2017,广州市,3.4657359,.074912585,.65177101,-.046299636,-.55386901,0,20.24,.33330002,19.110373,6.6883545,1,1,147.94273,53.480892,297.92001,87.24678,83.75061,70.793816,488.07999,K70,2016
96,2020,广州市,3.3672957,-.081280448,.175108,-.065759517,-.39877799,.0012000001,22.65,.375,16.827572,4.7791233,1,1,203.42126,73.536224,409.64001,119.96432,115.15709,97.341499,671.10999,K70,2016
2115,2010,天津市,2.8903718,.022579422,.43157801,.028688112,-.046114001,.0014,24.01,.33330002,17.913687,4.6249728,1,0,18.339954,6.8899984,52.470001,10.877361,4.3582678,8.9805498,45.950001,K70,2016
141,2016,杭州市,3.3322046,.021602537,.45875001,.1145495,2.362865,1.8628,47.700001,.33330002,19.401991,5.187386,0,0,125.30943,45.718182,334.67001,75.564369,44.167591,64.726707,340.82999,K70,0
344,2020,天津市,3.0910425,.033025622,.78014201,.11176514,.65798301,.0023000001,20.92,.36360002,15.747172,6.3733196,1,1,201.7395,75.789986,577.17004,119.65097,47.940945,98.786049,505.45001,K70,2016
2525,2013,北京市,3.3672957,.030132961,.68822801,-.13129747,5.5879478,0,54.75,.33330002,18.354267,7.9054418,1,0,75.060936,28.529352,96.040001,44.370331,18.37583,35.3484,300.44,K70,2016
2111,2013,杭州市,2.9957323,.032214947,.758883,-.059837379,7.1731029,.90200001,51.93,.42860001,17.946213,6.2633982,0,0,71.605385,26.124676,191.24001,43.179638,25.238623,36.986691,194.75999,K70,0
2556,2013,上海市,3.1780539,.0064033568,.45313701,.03164617,1.284515,11.7452,11.75,.5,16.365646,4.6249728,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
2453,2017,重庆市,2.8332133,.017082896,.79324502,.046355702,-.22008599,.61059999,36.57,.42860001,18.851097,8.1550751,1,1,145.50552,64.787926,440,83.788277,13.703686,70.976532,290.79999,K70,2016
2637,2011,北京市,2.8903718,.064123236,.68456101,.0023024608,3.146481,.0033,45.259998,.42860001,16.765192,4.9558272,1,0,37.530468,14.264676,48.02,22.185165,9.1879148,17.6742,150.22,K70,2016
2513,2019,上海市,3.3322046,.078772739,.13864,.016473418,-.166491,.0308,28.16,.33330002,18.036562,6.1070228,1,1,189.61026,72.488594,420.5,111.82689,36.511627,97.222054,572.79999,K70,2016
31,2013,深圳市,2.9444389,.0042697885,.70371401,.066020325,.961703,0,44.790001,.42860001,15.30009,4.6249728,1,0,73.511726,22.131977,188.84,43.31535,10.36272,36.071388,210.88,K70,2016
2187,2011,绍兴市,2.8903718,.040702581,.46187699,-.087967388,.63254499,0,43.32,.33330002,16.657406,6.1506028,0,0,34.292,12.165807,112.1,20.933306,2.4546719,17.241304,77.199997,K70,0
2416,2015,常州市,2.9957323,.015314926,.62054503,.010180592,.78936899,.6753,49.919998,.44439998,19.731855,7.9844627,0,0,103.38936,35.321625,331.79999,64.18042,17.337307,52.560837,248.58,K70,0
2556,2016,上海市,3.2958369,-.24543706,.52862,-.16674793,-.71689898,0,8.7700005,.40000001,15.30009,4.6249728,1,1,132.72717,50.742016,294.35001,78.278824,25.55814,68.055435,400.95999,K70,2016
